Company_ID,Branch_ID,Employee_ID,Product_ID,DATE,Product_Quantity,Price,Sales
C2,B-203,E-203,P-203,26-09-2020,1140,1300,1482000
C2,B-203,E-203,P-203,27-09-2020,1735,1300,2255500
C2,B-203,E-203,P-203,28-09-2020,1331,1300,1730300
C2,B-203,E-203,P-203,29-09-2020,1403,1300,1823900
C2,B-203,E-203,P-203,30-09-2020,1273,1300,1654900
C2,B-203,E-203,P-203,01-10-2020,1015,1300,1319500
C2,B-203,E-203,P-203,02-10-2020,1630,1300,2119000
C2,B-203,E-203,P-203,03-10-2020,1393,1300,1810900
C2,B-203,E-203,P-203,04-10-2020,1764,1300,2293200
C2,B-203,E-203,P-203,05-10-2020,1426,1300,1853800
C2,B-203,E-203,P-203,06-10-2020,1678,1300,2181400
C2,B-203,E-203,P-203,07-10-2020,1004,1300,1305200
C2,B-203,E-203,P-203,08-10-2020,1531,1300,1990300
C2,B-203,E-203,P-203,09-10-2020,1574,1300,2046200
C2,B-203,E-203,P-203,10-10-2020,1426,1300,1853800
C2,B-203,E-203,P-203,11-10-2020,1091,1300,1418300
C2,B-203,E-203,P-203,12-10-2020,1187,1300,1543100
C2,B-203,E-203,P-203,13-10-2020,1130,1300,1469000
C2,B-203,E-203,P-203,14-10-2020,1567,1300,2037100
C2,B-203,E-203,P-203,15-10-2020,1657,1300,2154100
C2,B-203,E-203,P-203,16-10-2020,1456,1300,1892800
C2,B-203,E-203,P-203,17-10-2020,1578,1300,2051400
C2,B-203,E-203,P-203,18-10-2020,1395,1300,1813500
C2,B-203,E-203,P-203,19-10-2020,1212,1300,1575600
C2,B-203,E-203,P-203,20-10-2020,1910,1300,2483000
C2,B-203,E-203,P-203,21-10-2020,1033,1300,1342900
C2,B-203,E-203,P-203,22-10-2020,1231,1300,1600300
C2,B-203,E-203,P-203,23-10-2020,1261,1300,1639300
C2,B-203,E-203,P-203,24-10-2020,2000,1300,2600000
C2,B-203,E-203,P-203,25-10-2020,1357,1300,1764100
C2,B-203,E-203,P-203,26-10-2020,1782,1300,2316600
C2,B-203,E-203,P-203,27-10-2020,1343,1300,1745900
C2,B-203,E-203,P-203,28-10-2020,1388,1300,1804400
C2,B-203,E-203,P-203,29-10-2020,1992,1300,2589600
C2,B-203,E-203,P-203,30-10-2020,1980,1300,2574000
C2,B-203,E-203,P-203,31-10-2020,1481,1300,1925300
C2,B-203,E-203,P-203,01-11-2020,1114,1300,1448200
C2,B-203,E-203,P-203,02-11-2020,1834,1300,2384200
C2,B-203,E-203,P-203,03-11-2020,1895,1300,2463500
C2,B-203,E-203,P-203,04-11-2020,1466,1300,1905800
C2,B-203,E-203,P-203,05-11-2020,1002,1300,1302600
C2,B-203,E-203,P-203,06-11-2020,1969,1300,2559700
C2,B-203,E-203,P-203,07-11-2020,1317,1300,1712100
C2,B-203,E-203,P-203,08-11-2020,1137,1300,1478100
C2,B-203,E-203,P-203,09-11-2020,1034,1300,1344200
C2,B-203,E-203,P-203,10-11-2020,1295,1300,1683500
C2,B-203,E-203,P-203,11-11-2020,1438,1300,1869400
C2,B-203,E-203,P-203,12-11-2020,1697,1300,2206100
C2,B-203,E-203,P-203,13-11-2020,1101,1300,1431300
C2,B-203,E-203,P-203,14-11-2020,1898,1300,2467400
C2,B-203,E-203,P-203,15-11-2020,1902,1300,2472600
C2,B-203,E-203,P-203,16-11-2020,1154,1300,1500200
C2,B-203,E-203,P-203,17-11-2020,1690,1300,2197000
C2,B-203,E-203,P-203,18-11-2020,1524,1300,1981200
C2,B-203,E-203,P-203,19-11-2020,1139,1300,1480700
C2,B-203,E-203,P-203,20-11-2020,1188,1300,1544400
C2,B-203,E-203,P-203,21-11-2020,1548,1300,2012400
C2,B-203,E-203,P-203,22-11-2020,1678,1300,2181400
C2,B-203,E-203,P-203,23-11-2020,1546,1300,2009800
C2,B-203,E-203,P-203,24-11-2020,1073,1300,1394900
C2,B-203,E-203,P-203,25-11-2020,1316,1300,1710800
C2,B-203,E-203,P-203,26-11-2020,1648,1300,2142400
C2,B-203,E-203,P-203,27-11-2020,1512,1300,1965600
C2,B-203,E-203,P-203,28-11-2020,1826,1300,2373800
C2,B-203,E-203,P-203,29-11-2020,1462,1300,1900600
C2,B-203,E-203,P-203,30-11-2020,1261,1300,1639300
C2,B-203,E-203,P-203,01-12-2020,1781,1300,2315300
C2,B-203,E-203,P-203,02-12-2020,1404,1300,1825200
C2,B-203,E-203,P-203,03-12-2020,1547,1300,2011100
C2,B-203,E-203,P-203,04-12-2020,1267,1300,1647100
C2,B-203,E-203,P-203,05-12-2020,1892,1300,2459600
C2,B-203,E-203,P-203,06-12-2020,1610,1300,2093000
C2,B-203,E-203,P-203,07-12-2020,1061,1300,1379300
C2,B-203,E-203,P-203,08-12-2020,1038,1300,1349400
C2,B-203,E-203,P-203,09-12-2020,1697,1300,2206100
C2,B-203,E-203,P-203,10-12-2020,1329,1300,1727700
C2,B-203,E-203,P-203,11-12-2020,1555,1300,2021500
C2,B-203,E-203,P-203,12-12-2020,1711,1300,2224300
C2,B-203,E-203,P-203,13-12-2020,1086,1300,1411800
C2,B-203,E-203,P-203,14-12-2020,1882,1300,2446600
C2,B-203,E-203,P-203,15-12-2020,1797,1300,2336100
C2,B-203,E-203,P-203,16-12-2020,1976,1300,2568800
C2,B-203,E-203,P-203,17-12-2020,1060,1300,1378000
C2,B-203,E-203,P-203,18-12-2020,1545,1300,2008500
C2,B-203,E-203,P-203,19-12-2020,1031,1300,1340300
C2,B-203,E-203,P-203,20-12-2020,1484,1300,1929200
C2,B-203,E-203,P-203,21-12-2020,1270,1300,1651000
C2,B-203,E-203,P-203,22-12-2020,1775,1300,2307500
C2,B-203,E-203,P-203,23-12-2020,1188,1300,1544400
C2,B-203,E-203,P-203,24-12-2020,1217,1300,1582100
C2,B-203,E-203,P-203,25-12-2020,1951,1300,2536300
C2,B-203,E-203,P-203,26-12-2020,1236,1300,1606800
C2,B-203,E-203,P-203,27-12-2020,1059,1300,1376700
C2,B-203,E-203,P-203,28-12-2020,1260,1300,1638000
C2,B-203,E-203,P-203,29-12-2020,1977,1300,2570100
C2,B-203,E-203,P-203,30-12-2020,1540,1300,2002000
C2,B-203,E-203,P-203,31-12-2020,1062,1300,1380600
C2,B-204,E-204,P-204,01-01-2020,1104,1300,1435200
C2,B-204,E-204,P-204,02-01-2020,1386,1300,1801800
C2,B-204,E-204,P-204,03-01-2020,1479,1300,1922700
C2,B-204,E-204,P-204,04-01-2020,1181,1300,1535300
C2,B-204,E-204,P-204,05-01-2020,1987,1300,2583100
C2,B-204,E-204,P-204,06-01-2020,1306,1300,1697800
C2,B-204,E-204,P-204,07-01-2020,1648,1300,2142400
C2,B-204,E-204,P-204,08-01-2020,1086,1300,1411800
C2,B-204,E-204,P-204,09-01-2020,1821,1300,2367300
C2,B-204,E-204,P-204,10-01-2020,1701,1300,2211300
C2,B-204,E-204,P-204,11-01-2020,1568,1300,2038400
C2,B-204,E-204,P-204,12-01-2020,1209,1300,1571700
C2,B-204,E-204,P-204,13-01-2020,1928,1300,2506400
C2,B-204,E-204,P-204,14-01-2020,1708,1300,2220400
C2,B-204,E-204,P-204,15-01-2020,1793,1300,2330900
C2,B-204,E-204,P-204,16-01-2020,1803,1300,2343900
C2,B-204,E-204,P-204,17-01-2020,1124,1300,1461200
C2,B-204,E-204,P-204,18-01-2020,1646,1300,2139800
C2,B-204,E-204,P-204,19-01-2020,1058,1300,1375400
C2,B-204,E-204,P-204,20-01-2020,1580,1300,2054000
C2,B-204,E-204,P-204,21-01-2020,1757,1300,2284100
C2,B-204,E-204,P-204,22-01-2020,1958,1300,2545400
C2,B-204,E-204,P-204,23-01-2020,1213,1300,1576900
C2,B-204,E-204,P-204,24-01-2020,1577,1300,2050100
C2,B-204,E-204,P-204,25-01-2020,1860,1300,2418000
C2,B-204,E-204,P-204,26-01-2020,1450,1300,1885000
C2,B-204,E-204,P-204,27-01-2020,1524,1300,1981200
C2,B-204,E-204,P-204,28-01-2020,1311,1300,1704300
C2,B-204,E-204,P-204,29-01-2020,1994,1300,2592200
C2,B-204,E-204,P-204,30-01-2020,1188,1300,1544400
C2,B-204,E-204,P-204,31-01-2020,1970,1300,2561000
C2,B-204,E-204,P-204,01-02-2020,1125,1300,1462500
C2,B-204,E-204,P-204,02-02-2020,1227,1300,1595100
C2,B-204,E-204,P-204,03-02-2020,1347,1300,1751100
C2,B-204,E-204,P-204,04-02-2020,1315,1300,1709500
C2,B-204,E-204,P-204,05-02-2020,1849,1300,2403700
C2,B-204,E-204,P-204,06-02-2020,1394,1300,1812200
C2,B-204,E-204,P-204,07-02-2020,1084,1300,1409200
C2,B-204,E-204,P-204,08-02-2020,1054,1300,1370200
C2,B-204,E-204,P-204,09-02-2020,1574,1300,2046200
C2,B-204,E-204,P-204,10-02-2020,1001,1300,1301300
C2,B-204,E-204,P-204,11-02-2020,1285,1300,1670500
C2,B-204,E-204,P-204,12-02-2020,1826,1300,2373800
C2,B-204,E-204,P-204,13-02-2020,1363,1300,1771900
C2,B-204,E-204,P-204,14-02-2020,1116,1300,1450800
C2,B-204,E-204,P-204,15-02-2020,1608,1300,2090400
C2,B-204,E-204,P-204,16-02-2020,1511,1300,1964300
C2,B-204,E-204,P-204,17-02-2020,1195,1300,1553500
C2,B-204,E-204,P-204,18-02-2020,1159,1300,1506700
C2,B-204,E-204,P-204,19-02-2020,1822,1300,2368600
C2,B-204,E-204,P-204,20-02-2020,1048,1300,1362400
C2,B-204,E-204,P-204,21-02-2020,1294,1300,1682200
C2,B-204,E-204,P-204,22-02-2020,1740,1300,2262000
C2,B-204,E-204,P-204,23-02-2020,1873,1300,2434900
C2,B-204,E-204,P-204,24-02-2020,1927,1300,2505100
C2,B-204,E-204,P-204,25-02-2020,1274,1300,1656200
C2,B-204,E-204,P-204,26-02-2020,1630,1300,2119000
C2,B-204,E-204,P-204,27-02-2020,1438,1300,1869400
C2,B-204,E-204,P-204,28-02-2020,1427,1300,1855100
C2,B-204,E-204,P-204,29-02-2020,1199,1300,1558700
C2,B-204,E-204,P-204,01-03-2020,1479,1300,1922700
C2,B-204,E-204,P-204,02-03-2020,1021,1300,1327300
C2,B-204,E-204,P-204,03-03-2020,1966,1300,2555800
C2,B-204,E-204,P-204,04-03-2020,1755,1300,2281500
C2,B-204,E-204,P-204,05-03-2020,1118,1300,1453400
C2,B-204,E-204,P-204,06-03-2020,1761,1300,2289300
C2,B-204,E-204,P-204,07-03-2020,1283,1300,1667900
C2,B-204,E-204,P-204,08-03-2020,1191,1300,1548300
C2,B-204,E-204,P-204,09-03-2020,1171,1300,1522300
C2,B-204,E-204,P-204,10-03-2020,1225,1300,1592500
C2,B-204,E-204,P-204,11-03-2020,1820,1300,2366000
C2,B-204,E-204,P-204,12-03-2020,1620,1300,2106000
C2,B-204,E-204,P-204,13-03-2020,1208,1300,1570400
C2,B-204,E-204,P-204,14-03-2020,1427,1300,1855100
C2,B-204,E-204,P-204,15-03-2020,1336,1300,1736800
C2,B-204,E-204,P-204,16-03-2020,1539,1300,2000700
C2,B-204,E-204,P-204,17-03-2020,1864,1300,2423200
C2,B-204,E-204,P-204,18-03-2020,1163,1300,1511900
C2,B-204,E-204,P-204,19-03-2020,1736,1300,2256800
C2,B-204,E-204,P-204,20-03-2020,1154,1300,1500200
C2,B-204,E-204,P-204,21-03-2020,1206,1300,1567800
C2,B-204,E-204,P-204,22-03-2020,1588,1300,2064400
C2,B-204,E-204,P-204,23-03-2020,1081,1300,1405300
C2,B-204,E-204,P-204,24-03-2020,1211,1300,1574300
C2,B-204,E-204,P-204,25-03-2020,1088,1300,1414400
C2,B-204,E-204,P-204,26-03-2020,1604,1300,2085200
C2,B-204,E-204,P-204,27-03-2020,1003,1300,1303900
C2,B-204,E-204,P-204,28-03-2020,1533,1300,1992900
C2,B-204,E-204,P-204,29-03-2020,1434,1300,1864200
C2,B-204,E-204,P-204,30-03-2020,1277,1300,1660100
C2,B-204,E-204,P-204,31-03-2020,1051,1300,1366300
C2,B-204,E-204,P-204,01-04-2020,1426,1300,1853800
C2,B-204,E-204,P-204,02-04-2020,1156,1300,1502800
C2,B-204,E-204,P-204,03-04-2020,1946,1300,2529800
C2,B-204,E-204,P-204,04-04-2020,1054,1300,1370200
C2,B-204,E-204,P-204,05-04-2020,1409,1300,1831700
C2,B-204,E-204,P-204,06-04-2020,1921,1300,2497300
C2,B-204,E-204,P-204,07-04-2020,1154,1300,1500200
C2,B-204,E-204,P-204,08-04-2020,1225,1300,1592500
C2,B-204,E-204,P-204,09-04-2020,1502,1300,1952600
C2,B-204,E-204,P-204,10-04-2020,1054,1300,1370200
C2,B-204,E-204,P-204,11-04-2020,1828,1300,2376400
C2,B-204,E-204,P-204,12-04-2020,1565,1300,2034500
C2,B-204,E-204,P-204,13-04-2020,1415,1300,1839500
C2,B-204,E-204,P-204,14-04-2020,1706,1300,2217800
C2,B-204,E-204,P-204,15-04-2020,1328,1300,1726400
C2,B-204,E-204,P-204,16-04-2020,1111,1300,1444300
C2,B-204,E-204,P-204,17-04-2020,1565,1300,2034500
C2,B-204,E-204,P-204,18-04-2020,1770,1300,2301000
C2,B-204,E-204,P-204,19-04-2020,1182,1300,1536600
C2,B-204,E-204,P-204,20-04-2020,1706,1300,2217800
C2,B-204,E-204,P-204,21-04-2020,1774,1300,2306200
C2,B-204,E-204,P-204,22-04-2020,1210,1300,1573000
C2,B-204,E-204,P-204,23-04-2020,1282,1300,1666600
C2,B-204,E-204,P-204,24-04-2020,1262,1300,1640600
C2,B-204,E-204,P-204,25-04-2020,1906,1300,2477800
C2,B-204,E-204,P-204,26-04-2020,1131,1300,1470300
C2,B-204,E-204,P-204,27-04-2020,1332,1300,1731600
C2,B-204,E-204,P-204,28-04-2020,1937,1300,2518100
C2,B-204,E-204,P-204,29-04-2020,1420,1300,1846000
C2,B-204,E-204,P-204,30-04-2020,1380,1300,1794000
C2,B-204,E-204,P-204,01-05-2020,1119,1300,1454700
C2,B-204,E-204,P-204,02-05-2020,1257,1300,1634100
C2,B-204,E-204,P-204,03-05-2020,1047,1300,1361100
C2,B-204,E-204,P-204,04-05-2020,1498,1300,1947400
C2,B-204,E-204,P-204,05-05-2020,1006,1300,1307800
C2,B-204,E-204,P-204,06-05-2020,1983,1300,2577900
C2,B-204,E-204,P-204,07-05-2020,1334,1300,1734200
C2,B-204,E-204,P-204,08-05-2020,1567,1300,2037100
C2,B-204,E-204,P-204,09-05-2020,1622,1300,2108600
C2,B-204,E-204,P-204,10-05-2020,1408,1300,1830400
C2,B-204,E-204,P-204,11-05-2020,1820,1300,2366000
C2,B-204,E-204,P-204,12-05-2020,1877,1300,2440100
C2,B-204,E-204,P-204,13-05-2020,1380,1300,1794000
C2,B-204,E-204,P-204,14-05-2020,1905,1300,2476500
C2,B-204,E-204,P-204,15-05-2020,1993,1300,2590900
C2,B-204,E-204,P-204,16-05-2020,1338,1300,1739400
C2,B-204,E-204,P-204,17-05-2020,1862,1300,2420600
C2,B-204,E-204,P-204,18-05-2020,1711,1300,2224300
C2,B-204,E-204,P-204,19-05-2020,1981,1300,2575300
C2,B-204,E-204,P-204,20-05-2020,1295,1300,1683500
C2,B-204,E-204,P-204,21-05-2020,1505,1300,1956500
C2,B-204,E-204,P-204,22-05-2020,1379,1300,1792700
C2,B-204,E-204,P-204,23-05-2020,1123,1300,1459900
C2,B-204,E-204,P-204,24-05-2020,1686,1300,2191800
C2,B-204,E-204,P-204,25-05-2020,1352,1300,1757600
C2,B-204,E-204,P-204,26-05-2020,1822,1300,2368600
C2,B-204,E-204,P-204,27-05-2020,1211,1300,1574300
C2,B-204,E-204,P-204,28-05-2020,1527,1300,1985100
C2,B-204,E-204,P-204,29-05-2020,1741,1300,2263300
C2,B-204,E-204,P-204,30-05-2020,1615,1300,2099500
C2,B-204,E-204,P-204,31-05-2020,1183,1300,1537900
C2,B-204,E-204,P-204,01-06-2020,1344,1300,1747200
C2,B-204,E-204,P-204,02-06-2020,1984,1300,2579200
C2,B-204,E-204,P-204,03-06-2020,1061,1300,1379300
C2,B-204,E-204,P-204,04-06-2020,1502,1300,1952600
C2,B-204,E-204,P-204,05-06-2020,1479,1300,1922700
C2,B-204,E-204,P-204,06-06-2020,1055,1300,1371500
C2,B-204,E-204,P-204,07-06-2020,1525,1300,1982500
C2,B-204,E-204,P-204,08-06-2020,1250,1300,1625000
C2,B-204,E-204,P-204,09-06-2020,1157,1300,1504100
C2,B-204,E-204,P-204,10-06-2020,1213,1300,1576900
C2,B-204,E-204,P-204,11-06-2020,1735,1300,2255500
C2,B-204,E-204,P-204,12-06-2020,1265,1300,1644500
C2,B-204,E-204,P-204,13-06-2020,1850,1300,2405000
C2,B-204,E-204,P-204,14-06-2020,1308,1300,1700400
C2,B-204,E-204,P-204,15-06-2020,1061,1300,1379300
C2,B-204,E-204,P-204,16-06-2020,1225,1300,1592500
C2,B-204,E-204,P-204,17-06-2020,1717,1300,2232100
C2,B-204,E-204,P-204,18-06-2020,1272,1300,1653600
C2,B-204,E-204,P-204,19-06-2020,1268,1300,1648400
C2,B-204,E-204,P-204,20-06-2020,1692,1300,2199600
C2,B-204,E-204,P-204,21-06-2020,1863,1300,2421900
C2,B-204,E-204,P-204,22-06-2020,1868,1300,2428400
C2,B-204,E-204,P-204,23-06-2020,1858,1300,2415400
C2,B-204,E-204,P-204,24-06-2020,1556,1300,2022800
C2,B-204,E-204,P-204,25-06-2020,1726,1300,2243800
C2,B-204,E-204,P-204,26-06-2020,1361,1300,1769300
C2,B-204,E-204,P-204,27-06-2020,1951,1300,2536300
C2,B-204,E-204,P-204,28-06-2020,1184,1300,1539200
C2,B-204,E-204,P-204,29-06-2020,1177,1300,1530100
C2,B-204,E-204,P-204,30-06-2020,1193,1300,1550900
C2,B-204,E-204,P-204,01-07-2020,1564,1300,2033200
C2,B-204,E-204,P-204,02-07-2020,1882,1300,2446600
C2,B-204,E-204,P-204,03-07-2020,1788,1300,2324400
C2,B-204,E-204,P-204,04-07-2020,1080,1300,1404000
C2,B-204,E-204,P-204,05-07-2020,1279,1300,1662700
C2,B-204,E-204,P-204,06-07-2020,1886,1300,2451800
C2,B-204,E-204,P-204,07-07-2020,1305,1300,1696500
C2,B-204,E-204,P-204,08-07-2020,1236,1300,1606800
C2,B-204,E-204,P-204,09-07-2020,1532,1300,1991600
C2,B-204,E-204,P-204,10-07-2020,1283,1300,1667900
C2,B-204,E-204,P-204,11-07-2020,1589,1300,2065700
C2,B-204,E-204,P-204,12-07-2020,1571,1300,2042300
C2,B-204,E-204,P-204,13-07-2020,1202,1300,1562600
C2,B-204,E-204,P-204,14-07-2020,1634,1300,2124200
C2,B-204,E-204,P-204,15-07-2020,1107,1300,1439100
C2,B-204,E-204,P-204,16-07-2020,1766,1300,2295800
C2,B-204,E-204,P-204,17-07-2020,1734,1300,2254200
C2,B-204,E-204,P-204,18-07-2020,1069,1300,1389700
C2,B-204,E-204,P-204,19-07-2020,1670,1300,2171000
C2,B-204,E-204,P-204,20-07-2020,1129,1300,1467700
C2,B-204,E-204,P-204,21-07-2020,1755,1300,2281500
C2,B-204,E-204,P-204,22-07-2020,1871,1300,2432300
C2,B-204,E-204,P-204,23-07-2020,1202,1300,1562600
C2,B-204,E-204,P-204,24-07-2020,1000,1300,1300000
C2,B-204,E-204,P-204,25-07-2020,1065,1300,1384500
C2,B-204,E-204,P-204,26-07-2020,1268,1300,1648400
C2,B-204,E-204,P-204,27-07-2020,1252,1300,1627600
C2,B-204,E-204,P-204,28-07-2020,1254,1300,1630200
C2,B-204,E-204,P-204,29-07-2020,1878,1300,2441400
C2,B-204,E-204,P-204,30-07-2020,1322,1300,1718600
C2,B-204,E-204,P-204,31-07-2020,1389,1300,1805700
C2,B-204,E-204,P-204,01-08-2020,1148,1300,1492400
C2,B-204,E-204,P-204,02-08-2020,1429,1300,1857700
C2,B-204,E-204,P-204,03-08-2020,1247,1300,1621100
C2,B-204,E-204,P-204,04-08-2020,1824,1300,2371200
C2,B-204,E-204,P-204,05-08-2020,1386,1300,1801800
C2,B-204,E-204,P-204,06-08-2020,1419,1300,1844700
C2,B-204,E-204,P-204,07-08-2020,1485,1300,1930500
C2,B-204,E-204,P-204,08-08-2020,1384,1300,1799200
C2,B-204,E-204,P-204,09-08-2020,1710,1300,2223000
C2,B-204,E-204,P-204,10-08-2020,1231,1300,1600300
C2,B-204,E-204,P-204,11-08-2020,1151,1300,1496300
C2,B-204,E-204,P-204,12-08-2020,1436,1300,1866800
C2,B-204,E-204,P-204,13-08-2020,1820,1300,2366000
C2,B-204,E-204,P-204,14-08-2020,1607,1300,2089100
C2,B-204,E-204,P-204,15-08-2020,1237,1300,1608100
C2,B-204,E-204,P-204,16-08-2020,1481,1300,1925300
C2,B-204,E-204,P-204,17-08-2020,1681,1300,2185300
C2,B-204,E-204,P-204,18-08-2020,1202,1300,1562600
C2,B-204,E-204,P-204,19-08-2020,1069,1300,1389700
C2,B-204,E-204,P-204,20-08-2020,1927,1300,2505100
C2,B-204,E-204,P-204,21-08-2020,1525,1300,1982500
C2,B-204,E-204,P-204,22-08-2020,1504,1300,1955200
C2,B-204,E-204,P-204,23-08-2020,1109,1300,1441700
C2,B-204,E-204,P-204,24-08-2020,1955,1300,2541500
C2,B-204,E-204,P-204,25-08-2020,1994,1300,2592200
C2,B-204,E-204,P-204,26-08-2020,1676,1300,2178800
C2,B-204,E-204,P-204,27-08-2020,1109,1300,1441700
C2,B-204,E-204,P-204,28-08-2020,1525,1300,1982500
C2,B-204,E-204,P-204,29-08-2020,1868,1300,2428400
C2,B-204,E-204,P-204,30-08-2020,1209,1300,1571700
C2,B-204,E-204,P-204,31-08-2020,1022,1300,1328600
C2,B-204,E-204,P-204,01-09-2020,1284,1300,1669200
C2,B-204,E-204,P-204,02-09-2020,1827,1300,2375100
C2,B-204,E-204,P-204,03-09-2020,1723,1300,2239900
C2,B-204,E-204,P-204,04-09-2020,1818,1300,2363400
C2,B-204,E-204,P-204,05-09-2020,1538,1300,1999400
C2,B-204,E-204,P-204,06-09-2020,1471,1300,1912300
C2,B-204,E-204,P-204,07-09-2020,1831,1300,2380300
C2,B-204,E-204,P-204,08-09-2020,1550,1300,2015000
C2,B-204,E-204,P-204,09-09-2020,1548,1300,2012400
C2,B-204,E-204,P-204,10-09-2020,1641,1300,2133300
C2,B-204,E-204,P-204,11-09-2020,1785,1300,2320500
C2,B-204,E-204,P-204,12-09-2020,1602,1300,2082600
C2,B-204,E-204,P-204,13-09-2020,1081,1300,1405300
C2,B-204,E-204,P-204,14-09-2020,1704,1300,2215200
C2,B-204,E-204,P-204,15-09-2020,1507,1300,1959100
C2,B-204,E-204,P-204,16-09-2020,1994,1300,2592200
C2,B-204,E-204,P-204,17-09-2020,1548,1300,2012400
C2,B-204,E-204,P-204,18-09-2020,1049,1300,1363700
C2,B-204,E-204,P-204,19-09-2020,1703,1300,2213900
C2,B-204,E-204,P-204,20-09-2020,1096,1300,1424800
C2,B-204,E-204,P-204,21-09-2020,1067,1300,1387100
C2,B-204,E-204,P-204,22-09-2020,1526,1300,1983800
C2,B-204,E-204,P-204,23-09-2020,1981,1300,2575300
C2,B-204,E-204,P-204,24-09-2020,1825,1300,2372500
C2,B-204,E-204,P-204,25-09-2020,1514,1300,1968200
C2,B-204,E-204,P-204,26-09-2020,1893,1300,2460900
C2,B-204,E-204,P-204,27-09-2020,1285,1300,1670500
C2,B-204,E-204,P-204,28-09-2020,1642,1300,2134600
C2,B-204,E-204,P-204,29-09-2020,1895,1300,2463500
C2,B-204,E-204,P-204,30-09-2020,1698,1300,2207400
C2,B-204,E-204,P-204,01-10-2020,1505,1300,1956500
C2,B-204,E-204,P-204,02-10-2020,1306,1300,1697800
C2,B-204,E-204,P-204,03-10-2020,1460,1300,1898000
C2,B-204,E-204,P-204,04-10-2020,1134,1300,1474200
C2,B-204,E-204,P-204,05-10-2020,1806,1300,2347800
C2,B-204,E-204,P-204,06-10-2020,1300,1300,1690000
C2,B-204,E-204,P-204,07-10-2020,1551,1300,2016300
C2,B-204,E-204,P-204,08-10-2020,1573,1300,2044900
C2,B-204,E-204,P-204,09-10-2020,1099,1300,1428700
C2,B-204,E-204,P-204,10-10-2020,1329,1300,1727700
C2,B-204,E-204,P-204,11-10-2020,1529,1300,1987700
C2,B-204,E-204,P-204,12-10-2020,1427,1300,1855100
C2,B-204,E-204,P-204,13-10-2020,1083,1300,1407900
C2,B-204,E-204,P-204,14-10-2020,1088,1300,1414400
C2,B-204,E-204,P-204,15-10-2020,1094,1300,1422200
C2,B-204,E-204,P-204,16-10-2020,1971,1300,2562300
C2,B-204,E-204,P-204,17-10-2020,1426,1300,1853800
C2,B-204,E-204,P-204,18-10-2020,1767,1300,2297100
C2,B-204,E-204,P-204,19-10-2020,1906,1300,2477800
C2,B-204,E-204,P-204,20-10-2020,1479,1300,1922700
C2,B-204,E-204,P-204,21-10-2020,1036,1300,1346800
C2,B-204,E-204,P-204,22-10-2020,1351,1300,1756300
C2,B-204,E-204,P-204,23-10-2020,1712,1300,2225600
C2,B-204,E-204,P-204,24-10-2020,1870,1300,2431000
C2,B-204,E-204,P-204,25-10-2020,1802,1300,2342600
C2,B-204,E-204,P-204,26-10-2020,1913,1300,2486900
C2,B-204,E-204,P-204,27-10-2020,1131,1300,1470300
C2,B-204,E-204,P-204,28-10-2020,1567,1300,2037100
C2,B-204,E-204,P-204,29-10-2020,1845,1300,2398500
C2,B-204,E-204,P-204,30-10-2020,1450,1300,1885000
C2,B-204,E-204,P-204,31-10-2020,1807,1300,2349100
C2,B-204,E-204,P-204,01-11-2020,1908,1300,2480400
C2,B-204,E-204,P-204,02-11-2020,1117,1300,1452100
C2,B-204,E-204,P-204,03-11-2020,1782,1300,2316600
C2,B-204,E-204,P-204,04-11-2020,1903,1300,2473900
C2,B-204,E-204,P-204,05-11-2020,1829,1300,2377700
C2,B-204,E-204,P-204,06-11-2020,1132,1300,1471600
C2,B-204,E-204,P-204,07-11-2020,1200,1300,1560000
C2,B-204,E-204,P-204,08-11-2020,1840,1300,2392000
C2,B-204,E-204,P-204,09-11-2020,1919,1300,2494700
C2,B-204,E-204,P-204,10-11-2020,1693,1300,2200900
C2,B-204,E-204,P-204,11-11-2020,1339,1300,1740700
C2,B-204,E-204,P-204,12-11-2020,1684,1300,2189200
C2,B-204,E-204,P-204,13-11-2020,1181,1300,1535300
C2,B-204,E-204,P-204,14-11-2020,1805,1300,2346500
C2,B-204,E-204,P-204,15-11-2020,1716,1300,2230800
C2,B-204,E-204,P-204,16-11-2020,1863,1300,2421900
C2,B-204,E-204,P-204,17-11-2020,1013,1300,1316900
C2,B-204,E-204,P-204,18-11-2020,1315,1300,1709500
C2,B-204,E-204,P-204,19-11-2020,1960,1300,2548000
C2,B-204,E-204,P-204,20-11-2020,1717,1300,2232100
C2,B-204,E-204,P-204,21-11-2020,1982,1300,2576600
C2,B-204,E-204,P-204,22-11-2020,1432,1300,1861600
C2,B-204,E-204,P-204,23-11-2020,1608,1300,2090400
C2,B-204,E-204,P-204,24-11-2020,1960,1300,2548000
C2,B-204,E-204,P-204,25-11-2020,1921,1300,2497300
C2,B-204,E-204,P-204,26-11-2020,1006,1300,1307800
C2,B-204,E-204,P-204,27-11-2020,1649,1300,2143700
C2,B-204,E-204,P-204,28-11-2020,1261,1300,1639300
C2,B-204,E-204,P-204,29-11-2020,1805,1300,2346500
C2,B-204,E-204,P-204,30-11-2020,1331,1300,1730300
C2,B-204,E-204,P-204,01-12-2020,1701,1300,2211300
C2,B-204,E-204,P-204,02-12-2020,1058,1300,1375400
C2,B-204,E-204,P-204,03-12-2020,1592,1300,2069600
C2,B-204,E-204,P-204,04-12-2020,1272,1300,1653600
